INVOICE_ID,PO_ID,SUPPLIER_ID,INVOICE_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
INV-003055,PO-003055,SUP-0049,2026-05-29,INR,1798.49,RECEIVED
INV-003056,PO-003056,SUP-0001,2026-01-25,EUR,124487.35,RECEIVED
INV-003057,PO-003057,SUP-0022,2026-05-29,GBP,124400.56,RECEIVED
INV-003058,PO-003058,SUP-0056,2026-08-14,GBP,10184.16,RECEIVED
INV-003059,PO-003059,SUP-0099,2026-09-15,USD,145506.14,RECEIVED
INV-003060,PO-003060,SUP-0119,2026-08-31,INR,107542.43,RECEIVED
INV-003061,PO-003061,SUP-0032,2026-03-19,EUR,34458.22,RECEIVED
INV-003062,PO-003062,SUP-0014,2026-05-28,INR,64084.07,RECEIVED
INV-003063,PO-003063,SUP-0030,2026-07-25,GBP,87002.19,RECEIVED
INV-003064,PO-003064,SUP-0016,2026-04-10,EUR,123350.03,RECEIVED
INV-003065,PO-003065,SUP-0060,2026-07-14,GBP,126427.17,RECEIVED
INV-003066,PO-003066,SUP-0017,2026-08-30,INR,46115.29,RECEIVED
INV-003067,PO-003067,SUP-0071,2026-03-15,INR,20899.32,RECEIVED
INV-003068,PO-003068,SUP-0039,2026-07-07,GBP,1291.94,RECEIVED
INV-003069,PO-003069,SUP-0082,2026-01-26,GBP,118954.51,RECEIVED
INV-003070,PO-003070,SUP-0009,2026-03-17,EUR,91628.34,RECEIVED
INV-003071,PO-003071,SUP-0044,2026-06-24,USD,116479.42,RECEIVED
INV-003072,PO-003072,SUP-0005,2026-02-04,USD,5048.92,RECEIVED
INV-003073,PO-003073,SUP-0058,2026-06-13,GBP,28710.15,RECEIVED
INV-003074,PO-003074,SUP-0032,2026-08-04,USD,9680.06,RECEIVED
INV-003075,PO-003075,SUP-0018,2026-01-27,USD,119220.52,RECEIVED
INV-003076,PO-003076,SUP-0072,2026-05-17,EUR,131629.63,RECEIVED
INV-003077,PO-003077,SUP-0039,2026-03-05,GBP,16872.61,RECEIVED
INV-003078,PO-003078,SUP-0044,2026-08-29,USD,139454.08,RECEIVED
INV-003079,PO-003079,SUP-0026,2026-09-04,GBP,98985.64,RECEIVED
INV-003080,PO-003080,SUP-0016,2026-03-28,EUR,100221.78,RECEIVED
INV-003081,PO-003081,SUP-0075,2026-04-24,GBP,33431.61,RECEIVED
INV-003082,PO-003082,SUP-0093,2026-03-16,GBP,91831.35,RECEIVED
INV-003083,PO-003083,SUP-0120,2026-05-21,INR,99310.12,RECEIVED
INV-003084,PO-003084,SUP-0005,2026-04-16,USD,92585.67,RECEIVED
INV-003085,PO-003085,SUP-0037,2026-03-02,EUR,15352.73,RECEIVED
INV-003086,PO-003086,SUP-0004,2026-04-21,GBP,112403.42,RECEIVED
INV-003087,PO-003087,SUP-0092,2026-07-30,INR,146552.56,RECEIVED
INV-003088,PO-003088,SUP-0055,2026-04-19,USD,14444.36,RECEIVED
INV-003089,PO-003089,SUP-0016,2026-09-13,EUR,63306.23,RECEIVED
INV-003090,PO-003090,SUP-0026,2026-09-02,GBP,55349.68,RECEIVED
INV-003091,PO-003091,SUP-0074,2026-01-31,EUR,77583.1,RECEIVED
INV-003092,PO-003092,SUP-0018,2026-08-18,USD,146702.22,RECEIVED
INV-003093,PO-003093,SUP-0075,2026-01-20,GBP,1564.95,RECEIVED
INV-003094,PO-003094,SUP-0081,2026-05-12,INR,12642.93,RECEIVED
INV-003095,PO-003095,SUP-0013,2026-06-01,INR,110684.71,RECEIVED
INV-003096,PO-003096,SUP-0079,2026-03-13,INR,76799.68,RECEIVED
INV-003097,PO-003097,SUP-0044,2026-06-01,USD,63749.47,RECEIVED
INV-003098,PO-003098,SUP-0081,2026-02-08,USD,57814.23,RECEIVED
INV-003099,PO-003099,SUP-0052,2026-07-31,EUR,71271.81,RECEIVED
INV-003100,PO-003100,SUP-0116,2026-06-14,EUR,81723.47,RECEIVED
INV-003101,PO-003101,SUP-0080,2026-07-30,INR,111890.76,RECEIVED
INV-003102,PO-003102,SUP-0055,2026-07-29,USD,69079.44,RECEIVED
INV-003103,PO-003103,SUP-0109,2026-01-28,EUR,129419.14,RECEIVED
INV-003104,PO-003104,SUP-0086,2026-01-28,GBP,93529.35,RECEIVED
INV-003105,PO-003105,SUP-0037,2026-08-03,INR,54265.94,RECEIVED
INV-003106,PO-003106,SUP-0062,2026-02-03,GBP,44194.79,RECEIVED
INV-003107,PO-003107,SUP-0051,2026-06-05,GBP,128568.13,RECEIVED
INV-003108,PO-003108,SUP-0118,2026-03-28,USD,14520.47,RECEIVED
INV-003109,PO-003109,SUP-0037,2026-05-20,INR,65867.78,RECEIVED
INV-003110,PO-003110,SUP-0063,2026-02-23,INR,17473.37,RECEIVED
INV-003111,PO-003111,SUP-0112,2026-03-11,EUR,146989.13,RECEIVED
INV-003112,PO-003112,SUP-0036,2026-07-09,INR,67948.93,RECEIVED
INV-003113,PO-003113,SUP-0098,2026-08-10,USD,132414.69,RECEIVED
INV-003114,PO-003114,SUP-0099,2026-01-29,USD,106426.24,RECEIVED
INV-003115,PO-003115,SUP-0051,2026-03-05,GBP,72472.81,RECEIVED
INV-003116,PO-003116,SUP-0087,2026-02-16,INR,27101.35,RECEIVED
INV-003117,PO-003117,SUP-0082,2026-02-01,GBP,19480.19,RECEIVED
INV-003118,PO-003118,SUP-0040,2026-07-17,USD,114538.09,RECEIVED
INV-003119,PO-003119,SUP-0065,2026-01-23,GBP,97401.76,RECEIVED
INV-003120,PO-003120,SUP-0117,2026-03-12,INR,19780.4,RECEIVED
INV-003121,PO-003121,SUP-0108,2026-05-06,USD,145171.1,RECEIVED
INV-003122,PO-003122,SUP-0063,2026-05-02,INR,864.91,RECEIVED
INV-003123,PO-003123,SUP-0033,2026-06-14,USD,115993.3,RECEIVED
INV-003124,PO-003124,SUP-0026,2026-06-14,GBP,67193.11,RECEIVED
INV-003125,PO-003125,SUP-0027,2026-06-14,EUR,15823.19,RECEIVED
INV-003126,PO-003126,SUP-0078,2026-04-26,EUR,141328.09,RECEIVED
INV-003127,PO-003127,SUP-0057,2026-08-07,GBP,147149.3,RECEIVED
INV-003128,PO-003128,SUP-0028,2026-04-12,INR,6914.03,RECEIVED
INV-003129,PO-003129,SUP-0089,2026-06-02,GBP,28576.93,RECEIVED
INV-003130,PO-003130,SUP-0069,2026-07-29,EUR,59321.44,RECEIVED
INV-003131,PO-003131,SUP-0052,2026-07-06,EUR,82834.5,RECEIVED
INV-003132,PO-003132,SUP-0068,2026-02-11,INR,87051.89,RECEIVED
INV-003133,PO-003133,SUP-0108,2026-08-19,USD,48578.2,RECEIVED
INV-003134,PO-003134,SUP-0090,2026-04-16,USD,130602.98,RECEIVED
INV-003135,PO-003135,SUP-0019,2026-01-29,EUR,20803.78,RECEIVED
INV-003136,PO-003136,SUP-0089,2026-08-13,INR,80859.65,RECEIVED
INV-003137,PO-003137,SUP-0112,2026-01-22,EUR,4281.95,RECEIVED
INV-003138,PO-003138,SUP-0028,2026-02-24,INR,14839.52,RECEIVED
INV-003139,PO-003139,SUP-0071,2026-04-15,INR,65375.79,RECEIVED
INV-003140,PO-003140,SUP-0077,2026-07-31,EUR,10242.25,RECEIVED
INV-003141,PO-003141,SUP-0083,2026-02-01,INR,68279.96,RECEIVED
INV-003142,PO-003142,SUP-0107,2026-01-29,EUR,41671.57,RECEIVED
INV-003143,PO-003143,SUP-0072,2026-07-19,EUR,16471.85,RECEIVED
INV-003144,PO-003144,SUP-0120,2026-02-07,INR,82415.39,RECEIVED
INV-003145,PO-003145,SUP-0059,2026-06-09,INR,71052.8,RECEIVED
INV-003146,PO-003146,SUP-0054,2026-07-07,GBP,56558.72,RECEIVED
INV-003147,PO-003147,SUP-0075,2026-09-29,GBP,90475.18,RECEIVED
INV-003148,PO-003148,SUP-0004,2026-05-17,GBP,63676.8,RECEIVED
INV-003149,PO-003149,SUP-0025,2026-08-07,USD,33271.54,RECEIVED
INV-003150,PO-003150,SUP-0021,2026-05-09,GBP,80334.67,RECEIVED
INV-003151,PO-003151,SUP-0103,2026-05-15,GBP,48323.59,RECEIVED
INV-003152,PO-003152,SUP-0110,2026-04-04,USD,33520.29,RECEIVED
INV-003153,PO-003153,SUP-0114,2026-03-14,EUR,17023.0,RECEIVED
INV-003154,PO-003154,SUP-0117,2026-05-07,INR,64515.29,RECEIVED
INV-003155,PO-003155,SUP-0085,2026-03-23,EUR,42595.14,RECEIVED
INV-003156,PO-003156,SUP-0079,2026-05-24,INR,97395.35,RECEIVED
INV-003157,PO-003157,SUP-0085,2026-01-29,GBP,94677.26,RECEIVED
INV-003158,PO-003158,SUP-0061,2026-04-02,EUR,46354.21,RECEIVED
INV-003159,PO-003159,SUP-0016,2026-07-05,USD,105922.26,RECEIVED
INV-003160,PO-003160,SUP-0057,2026-06-06,GBP,85974.74,RECEIVED
INV-003161,PO-003161,SUP-0119,2026-05-30,INR,143749.39,RECEIVED
INV-003162,PO-003162,SUP-0028,2026-06-01,INR,103519.72,RECEIVED
INV-003163,PO-003163,SUP-0049,2026-02-22,INR,52930.12,RECEIVED
INV-003164,PO-003164,SUP-0081,2026-05-13,USD,10785.44,RECEIVED
INV-003165,PO-003165,SUP-0070,2026-08-13,INR,32295.51,RECEIVED
INV-003166,PO-003166,SUP-0026,2026-08-04,GBP,89379.84,RECEIVED
INV-003167,PO-003167,SUP-0062,2026-03-10,GBP,8387.53,RECEIVED
INV-003168,PO-003168,SUP-0075,2026-04-02,GBP,69916.88,RECEIVED
INV-003169,PO-003169,SUP-0073,2026-09-07,GBP,28880.17,RECEIVED
INV-003170,PO-003170,SUP-0079,2026-02-13,INR,70324.29,RECEIVED
INV-003171,PO-003171,SUP-0040,2026-06-27,USD,146716.49,RECEIVED
INV-003172,PO-003172,SUP-0034,2026-04-18,GBP,127715.04,RECEIVED
INV-003173,PO-003173,SUP-0035,2026-05-24,EUR,53627.51,RECEIVED
INV-003174,PO-003174,SUP-0045,2026-01-18,EUR,31921.27,RECEIVED
INV-003175,PO-003175,SUP-0083,2026-04-21,INR,118010.92,RECEIVED
INV-003176,PO-003176,SUP-0097,2026-04-01,GBP,84802.75,RECEIVED
INV-003177,PO-003177,SUP-0063,2026-07-21,INR,147756.51,RECEIVED
INV-003178,PO-003178,SUP-0105,2026-02-20,GBP,27336.84,RECEIVED
INV-003179,PO-003179,SUP-0018,2026-02-28,USD,83545.3,RECEIVED
INV-003180,PO-003180,SUP-0081,2026-04-27,INR,111701.12,RECEIVED
INV-003181,PO-003181,SUP-0014,2026-07-08,INR,5934.14,RECEIVED
INV-003182,PO-003182,SUP-0064,2026-07-24,EUR,124526.23,RECEIVED
INV-003183,PO-003183,SUP-0023,2026-06-02,EUR,45127.73,RECEIVED
INV-003184,PO-003184,SUP-0092,2026-08-14,INR,110546.61,RECEIVED
INV-003185,PO-003185,SUP-0059,2026-02-24,GBP,30437.87,RECEIVED
INV-003186,PO-003186,SUP-0043,2026-03-31,USD,3774.23,RECEIVED
INV-003187,PO-003187,SUP-0077,2026-02-03,EUR,72514.57,RECEIVED
INV-003188,PO-003188,SUP-0023,2026-06-21,EUR,12978.98,RECEIVED
INV-003189,PO-003189,SUP-0015,2026-09-03,EUR,136965.05,RECEIVED
INV-003190,PO-003190,SUP-0100,2026-05-20,EUR,144437.55,RECEIVED
INV-003191,PO-003191,SUP-0120,2026-07-28,INR,54867.49,RECEIVED
INV-003192,PO-003192,SUP-0085,2026-05-28,EUR,49915.12,RECEIVED
INV-003193,PO-003193,SUP-0058,2026-04-17,GBP,130213.62,RECEIVED
INV-003194,PO-003194,SUP-0022,2026-07-31,GBP,130538.08,RECEIVED
INV-003195,PO-003195,SUP-0014,2026-07-04,INR,41244.16,RECEIVED
INV-003196,PO-003196,SUP-0062,2026-07-31,GBP,24651.37,RECEIVED
INV-003197,PO-003197,SUP-0089,2026-07-10,GBP,33271.92,RECEIVED
INV-003198,PO-003198,SUP-0018,2026-07-20,USD,35974.9,RECEIVED
INV-003199,PO-003199,SUP-0101,2026-04-29,EUR,18877.99,RECEIVED
INV-003200,PO-003200,SUP-0091,2026-06-23,USD,65580.61,RECEIVED
INV-003201,PO-003201,SUP-0064,2026-01-07,EUR,79941.89,RECEIVED
INV-003202,PO-003202,SUP-0088,2026-04-10,EUR,34947.35,RECEIVED
INV-003203,PO-003203,SUP-0074,2026-03-30,EUR,67033.38,RECEIVED
INV-003204,PO-003204,SUP-0012,2026-05-30,USD,34406.97,RECEIVED
INV-003205,PO-003205,SUP-0089,2026-04-01,INR,11873.09,RECEIVED
INV-003206,PO-003206,SUP-0024,2026-03-19,USD,21311.26,RECEIVED
INV-003207,PO-003207,SUP-0046,2026-05-15,USD,47634.98,RECEIVED
INV-003208,PO-003208,SUP-0056,2026-01-30,GBP,21978.16,RECEIVED
INV-003209,PO-003209,SUP-0064,2026-02-28,EUR,97785.84,RECEIVED
INV-003210,PO-003210,SUP-0024,2026-03-29,GBP,102789.72,RECEIVED
INV-003211,PO-003211,SUP-0050,2026-06-25,USD,128398.43,RECEIVED
INV-003212,PO-003212,SUP-0073,2026-02-09,GBP,44843.25,RECEIVED
INV-003213,PO-003213,SUP-0046,2026-02-06,USD,146213.43,RECEIVED
INV-003214,PO-003214,SUP-0108,2026-06-01,USD,69033.72,RECEIVED
INV-003215,PO-003215,SUP-0102,2026-05-04,GBP,85483.9,RECEIVED
INV-003216,PO-003216,SUP-0011,2026-01-29,GBP,21029.2,RECEIVED
INV-003217,PO-003217,SUP-0082,2026-07-08,GBP,130888.16,RECEIVED
INV-003218,PO-003218,SUP-0048,2026-03-23,USD,34034.19,RECEIVED
INV-003219,PO-003219,SUP-0075,2026-08-02,GBP,111339.23,RECEIVED
INV-003220,PO-003220,SUP-0043,2026-04-07,USD,38731.95,RECEIVED
INV-003221,PO-003221,SUP-0019,2026-03-21,EUR,126523.14,RECEIVED
INV-003222,PO-003222,SUP-0035,2026-09-04,GBP,97208.5,RECEIVED
INV-003223,PO-003223,SUP-0074,2026-02-04,EUR,130267.29,RECEIVED
INV-003224,PO-003224,SUP-0036,2026-08-13,GBP,138938.69,RECEIVED
INV-003225,PO-003225,SUP-0104,2026-04-04,GBP,124714.59,RECEIVED
INV-003226,PO-003226,SUP-0065,2026-03-15,GBP,73757.18,RECEIVED
INV-003227,PO-003227,SUP-0045,2026-08-17,EUR,65029.97,RECEIVED
INV-003228,PO-003228,SUP-0084,2026-09-22,EUR,51095.89,RECEIVED
INV-003229,PO-003229,SUP-0106,2026-01-30,USD,43142.91,RECEIVED
INV-003230,PO-003230,SUP-0013,2026-01-24,INR,80908.69,RECEIVED
INV-003231,PO-003231,SUP-0058,2026-04-26,GBP,84366.57,RECEIVED
INV-003232,PO-003232,SUP-0061,2026-01-05,EUR,148483.84,RECEIVED
INV-003233,PO-003233,SUP-0081,2026-08-18,INR,111046.5,RECEIVED
INV-003234,PO-003234,SUP-0060,2026-03-08,GBP,119562.86,RECEIVED
INV-003235,PO-003235,SUP-0029,2026-03-18,USD,54275.43,RECEIVED
INV-003236,PO-003236,SUP-0050,2026-05-08,USD,102949.05,RECEIVED
INV-003237,PO-003237,SUP-0014,2026-06-07,INR,59282.78,RECEIVED
INV-003238,PO-003238,SUP-0097,2026-03-02,GBP,12899.8,RECEIVED
INV-003239,PO-003239,SUP-0008,2026-05-16,EUR,148304.07,RECEIVED
INV-003240,PO-003240,SUP-0094,2026-08-28,USD,120725.03,RECEIVED
INV-003241,PO-003241,SUP-0041,2026-04-19,USD,57922.74,RECEIVED
INV-003242,PO-003242,SUP-0054,2026-02-04,GBP,50608.08,RECEIVED
INV-003243,PO-003243,SUP-0014,2026-07-12,INR,50970.79,RECEIVED
INV-003244,PO-003244,SUP-0045,2026-07-20,EUR,106999.19,RECEIVED
INV-003245,PO-003245,SUP-0095,2026-07-31,GBP,2001.26,RECEIVED
INV-003246,PO-003246,SUP-0017,2026-07-03,INR,103645.02,RECEIVED
INV-003247,PO-003247,SUP-0120,2026-04-03,INR,83344.66,RECEIVED
INV-003248,PO-003248,SUP-0095,2026-03-10,GBP,125196.7,RECEIVED
INV-003249,PO-003249,SUP-0054,2026-05-31,GBP,113249.28,RECEIVED
INV-003250,PO-003250,SUP-0120,2026-08-17,INR,27398.06,RECEIVED
INV-003251,PO-003251,SUP-0060,2026-06-30,GBP,95661.43,RECEIVED
INV-003252,PO-003252,SUP-0044,2026-01-24,USD,48654.92,RECEIVED
INV-003253,PO-003253,SUP-0015,2026-06-15,EUR,69464.5,RECEIVED
INV-003254,PO-003254,SUP-0120,2026-01-19,INR,44297.36,RECEIVED
INV-003255,PO-003255,SUP-0085,2026-01-26,GBP,36663.83,RECEIVED
INV-003256,PO-003256,SUP-0063,2026-08-09,INR,107833.75,RECEIVED
INV-003257,PO-003257,SUP-0089,2026-04-19,GBP,67164.42,RECEIVED
INV-003258,PO-003258,SUP-0045,2026-08-07,EUR,137342.73,RECEIVED
INV-003259,PO-003259,SUP-0115,2026-05-20,EUR,56257.55,RECEIVED
INV-003260,PO-003260,SUP-0090,2026-03-28,USD,29485.69,RECEIVED
INV-003261,PO-003261,SUP-0086,2026-03-05,GBP,1219.03,RECEIVED
INV-003262,PO-003262,SUP-0079,2026-09-20,INR,56695.88,RECEIVED
INV-003263,PO-003263,SUP-0078,2026-09-10,EUR,73263.24,RECEIVED
INV-003264,PO-003264,SUP-0031,2026-04-20,GBP,80954.98,RECEIVED
INV-003265,PO-003265,SUP-0031,2026-07-01,GBP,10659.97,RECEIVED
INV-003266,PO-003266,SUP-0054,2026-09-16,INR,61766.63,RECEIVED
INV-003267,PO-003267,SUP-0012,2026-08-18,USD,48039.6,RECEIVED
INV-003268,PO-003268,SUP-0085,2026-04-29,GBP,47581.48,RECEIVED
INV-003269,PO-003269,SUP-0048,2026-02-24,USD,58454.88,RECEIVED
INV-003270,PO-003270,SUP-0102,2026-09-20,GBP,47916.46,RECEIVED
INV-003271,PO-003271,SUP-0065,2026-02-05,GBP,21897.29,RECEIVED
INV-003272,PO-003272,SUP-0105,2026-05-07,GBP,67274.0,RECEIVED
INV-003273,PO-003273,SUP-0071,2026-05-06,INR,58838.94,RECEIVED
INV-003274,PO-003274,SUP-0101,2026-09-06,EUR,47688.15,RECEIVED
INV-003275,PO-003275,SUP-0079,2026-07-02,INR,9662.03,RECEIVED
INV-003276,PO-003276,SUP-0007,2026-03-09,INR,138326.62,RECEIVED
INV-003277,PO-003277,SUP-0094,2026-07-28,USD,21398.76,RECEIVED
INV-003278,PO-003278,SUP-0005,2026-07-21,USD,11561.09,RECEIVED
INV-003279,PO-003279,SUP-0108,2026-07-27,USD,58462.09,RECEIVED
INV-003280,PO-003280,SUP-0079,2026-07-26,INR,7413.02,RECEIVED
INV-003281,PO-003281,SUP-0060,2026-09-13,GBP,80024.65,RECEIVED
INV-003282,PO-003282,SUP-0114,2026-03-27,EUR,8741.21,RECEIVED
INV-003283,PO-003283,SUP-0012,2026-07-02,USD,99962.84,RECEIVED
INV-003284,PO-003284,SUP-0003,2026-05-30,EUR,18363.38,RECEIVED
INV-003285,PO-003285,SUP-0091,2026-08-23,USD,126354.16,RECEIVED
INV-003286,PO-003286,SUP-0015,2026-03-02,EUR,45123.14,RECEIVED
INV-003287,PO-003287,SUP-0110,2026-06-27,USD,102054.94,RECEIVED
INV-003288,PO-003288,SUP-0023,2026-06-03,EUR,117296.22,RECEIVED
INV-003289,PO-003289,SUP-0073,2026-02-03,GBP,57124.57,RECEIVED
INV-003290,PO-003290,SUP-0029,2026-04-14,USD,62400.1,RECEIVED
INV-003291,PO-003291,SUP-0017,2026-04-15,INR,35750.5,RECEIVED
INV-003292,PO-003292,SUP-0050,2026-05-20,USD,85901.48,RECEIVED
INV-003293,PO-003293,SUP-0079,2026-08-19,INR,18705.42,RECEIVED
INV-003294,PO-003294,SUP-0047,2026-07-08,INR,64726.49,RECEIVED
INV-003295,PO-003295,SUP-0116,2026-01-19,EUR,59391.13,RECEIVED
INV-003296,PO-003296,SUP-0056,2026-05-05,GBP,80760.54,RECEIVED
INV-003297,PO-003297,SUP-0066,2026-05-10,GBP,109883.66,RECEIVED
INV-003298,PO-003298,SUP-0036,2026-05-27,INR,74324.83,RECEIVED
INV-003299,PO-003299,SUP-0080,2026-07-02,INR,143208.91,RECEIVED
INV-003300,PO-003300,SUP-0083,2026-09-01,INR,134358.0,RECEIVED
INV-003301,PO-003301,SUP-0015,2026-07-19,EUR,108826.33,RECEIVED
INV-003302,PO-003302,SUP-0003,2026-06-28,EUR,30106.95,RECEIVED
INV-003303,PO-003303,SUP-0095,2026-03-31,INR,68308.78,RECEIVED
INV-003304,PO-003304,SUP-0030,2026-06-22,GBP,6190.78,RECEIVED
INV-003305,PO-003305,SUP-0111,2026-02-05,GBP,123068.99,RECEIVED
INV-003306,PO-003306,SUP-0104,2026-01-29,GBP,87981.55,RECEIVED
INV-003307,PO-003307,SUP-0053,2026-05-23,EUR,103063.49,RECEIVED
INV-003308,PO-003308,SUP-0100,2026-02-08,EUR,2121.13,RECEIVED
INV-003309,PO-003309,SUP-0033,2026-06-12,USD,14981.87,RECEIVED
INV-003310,PO-003310,SUP-0007,2026-06-14,INR,125380.21,RECEIVED
INV-003311,PO-003311,SUP-0086,2026-02-21,GBP,1511.62,RECEIVED
INV-003312,PO-003312,SUP-0009,2026-04-09,EUR,48242.24,RECEIVED
INV-003313,PO-003313,SUP-0001,2026-07-25,EUR,9794.34,RECEIVED
INV-003314,PO-003314,SUP-0093,2026-03-16,GBP,123770.56,RECEIVED
INV-003315,PO-003315,SUP-0035,2026-04-03,EUR,96942.5,RECEIVED
INV-003316,PO-003316,SUP-0098,2026-03-26,USD,73364.36,RECEIVED
INV-003317,PO-003317,SUP-0090,2026-08-27,USD,76879.94,RECEIVED
INV-003318,PO-003318,SUP-0049,2026-03-05,INR,56860.97,RECEIVED
INV-003319,PO-003319,SUP-0087,2026-07-23,INR,117819.55,RECEIVED
INV-003320,PO-003320,SUP-0094,2026-06-02,USD,20399.58,RECEIVED
INV-003321,PO-003321,SUP-0083,2026-03-11,INR,126097.22,RECEIVED
INV-003322,PO-003322,SUP-0103,2026-02-25,GBP,147485.93,RECEIVED
INV-003323,PO-003323,SUP-0054,2026-02-26,INR,102905.78,RECEIVED
INV-003324,PO-003324,SUP-0063,2026-02-11,INR,105637.54,RECEIVED
INV-003325,PO-003325,SUP-0081,2026-04-30,USD,27185.66,RECEIVED
INV-003326,PO-003326,SUP-0001,2026-08-03,EUR,50374.97,RECEIVED
INV-003327,PO-003327,SUP-0120,2026-01-14,INR,22902.47,RECEIVED
INV-003328,PO-003328,SUP-0061,2026-04-19,EUR,13939.66,RECEIVED
INV-003329,PO-003329,SUP-0054,2026-08-04,GBP,93145.01,RECEIVED
INV-003330,PO-003330,SUP-0023,2026-08-12,EUR,97895.24,RECEIVED
INV-003331,PO-003331,SUP-0060,2026-08-25,GBP,59228.61,RECEIVED
INV-003332,PO-003332,SUP-0118,2026-06-15,USD,3087.91,RECEIVED
INV-003333,PO-003333,SUP-0092,2026-07-09,INR,109905.12,RECEIVED
INV-003334,PO-003334,SUP-0005,2026-06-17,USD,98495.47,RECEIVED
INV-003335,PO-003335,SUP-0074,2026-06-21,EUR,3070.15,RECEIVED
INV-003336,PO-003336,SUP-0085,2026-08-26,EUR,142571.71,RECEIVED
INV-003337,PO-003337,SUP-0022,2026-06-07,GBP,111617.78,RECEIVED
INV-003338,PO-003338,SUP-0022,2026-05-08,GBP,17832.74,RECEIVED
INV-003339,PO-003339,SUP-0056,2026-05-14,GBP,93215.41,RECEIVED
INV-003340,PO-003340,SUP-0091,2026-06-10,USD,18869.07,RECEIVED
INV-003341,PO-003341,SUP-0074,2026-02-27,EUR,40335.58,RECEIVED
INV-003342,PO-003342,SUP-0077,2026-02-01,EUR,32184.1,RECEIVED
INV-003343,PO-003343,SUP-0051,2026-02-19,GBP,51390.63,RECEIVED
INV-003344,PO-003344,SUP-0057,2026-04-10,GBP,32617.07,RECEIVED
INV-003345,PO-003345,SUP-0086,2026-04-23,GBP,103864.02,RECEIVED
INV-003346,PO-003346,SUP-0076,2026-04-23,USD,137900.23,RECEIVED
INV-003347,PO-003347,SUP-0039,2026-07-19,GBP,124995.27,RECEIVED
INV-003348,PO-003348,SUP-0037,2026-06-29,INR,145006.99,RECEIVED
INV-003349,PO-003349,SUP-0001,2026-07-23,EUR,64034.15,RECEIVED
INV-003350,PO-003350,SUP-0093,2026-06-17,GBP,75583.1,RECEIVED
INV-003351,PO-003351,SUP-0036,2026-03-11,INR,95464.39,RECEIVED
INV-003352,PO-003352,SUP-0072,2026-09-06,EUR,54487.01,RECEIVED
INV-003353,PO-003353,SUP-0007,2026-09-10,GBP,97495.37,RECEIVED
INV-003354,PO-003354,SUP-0063,2026-08-17,INR,52400.29,RECEIVED
INV-003355,PO-003355,SUP-0100,2026-03-12,EUR,97094.43,RECEIVED
INV-003356,PO-003356,SUP-0107,2026-03-30,EUR,70949.35,RECEIVED
INV-003357,PO-003357,SUP-0055,2026-06-03,USD,103592.16,RECEIVED
INV-003358,PO-003358,SUP-0085,2026-08-20,EUR,123488.42,RECEIVED
INV-003359,PO-003359,SUP-0025,2026-05-08,USD,122307.72,RECEIVED
INV-003360,PO-003360,SUP-0069,2026-04-28,EUR,37516.67,RECEIVED
INV-003361,PO-003361,SUP-0098,2026-06-16,USD,38890.06,RECEIVED
INV-003362,PO-003362,SUP-0055,2026-06-07,USD,18437.61,RECEIVED
INV-003363,PO-003363,SUP-0090,2026-06-05,USD,82249.23,RECEIVED
INV-003364,PO-003364,SUP-0024,2026-08-16,GBP,41071.0,RECEIVED
INV-003365,PO-003365,SUP-0052,2026-09-02,EUR,96398.68,RECEIVED
INV-003366,PO-003366,SUP-0076,2026-04-21,USD,92177.09,RECEIVED
INV-003367,PO-003367,SUP-0003,2026-07-26,EUR,7703.59,RECEIVED
INV-003368,PO-003368,SUP-0067,2026-01-26,USD,56638.71,RECEIVED
INV-003369,PO-003369,SUP-0048,2026-01-28,USD,120773.39,RECEIVED
INV-003370,PO-003370,SUP-0092,2026-06-28,INR,28637.48,RECEIVED
INV-003371,PO-003371,SUP-0077,2026-01-27,EUR,94412.68,RECEIVED
INV-003372,PO-003372,SUP-0017,2026-07-27,INR,26333.92,RECEIVED
INV-003373,PO-003373,SUP-0060,2026-02-04,GBP,132463.1,RECEIVED
INV-003374,PO-003374,SUP-0050,2026-04-26,USD,117586.88,RECEIVED
INV-003375,PO-003375,SUP-0113,2026-04-05,INR,74794.78,RECEIVED
INV-003376,PO-003376,SUP-0109,2026-08-20,EUR,99058.51,RECEIVED
INV-003377,PO-003377,SUP-0040,2026-03-11,USD,97550.25,RECEIVED
INV-003378,PO-003378,SUP-0059,2026-05-14,INR,111583.82,RECEIVED
INV-003379,PO-003379,SUP-0101,2026-02-16,EUR,149696.08,RECEIVED
INV-003380,PO-003380,SUP-0019,2026-03-01,EUR,114720.6,RECEIVED
INV-003381,PO-003381,SUP-0013,2026-04-15,INR,98524.94,RECEIVED
INV-003382,PO-003382,SUP-0083,2026-01-31,INR,25327.67,RECEIVED
INV-003383,PO-003383,SUP-0003,2026-02-20,EUR,81909.16,RECEIVED
INV-003384,PO-003384,SUP-0108,2026-04-06,USD,29402.34,RECEIVED
INV-003385,PO-003385,SUP-0060,2026-04-23,GBP,57907.72,RECEIVED
INV-003386,PO-003386,SUP-0098,2026-06-04,USD,967.05,RECEIVED
INV-003387,PO-003387,SUP-0023,2026-06-04,EUR,82148.4,RECEIVED
INV-003388,PO-003388,SUP-0119,2026-03-09,INR,51901.51,RECEIVED
INV-003389,PO-003389,SUP-0120,2026-03-03,USD,44236.37,RECEIVED
