PO_ID,SUPPLIER_ID,CONTRACT_ID,PO_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
PO-002668,SUP-0027,CON-0027,2026-04-29,EUR,81032.31,OPEN
PO-002669,SUP-0042,CON-0042,2026-04-14,USD,60662.32,OPEN
PO-002670,SUP-0006,CON-0006,2026-03-18,GBP,82277.68,OPEN
PO-002671,SUP-0056,CON-0056,2026-04-30,GBP,31181.2,OPEN
PO-002672,SUP-0011,CON-0123,2026-05-25,USD,29674.44,OPEN
PO-002673,SUP-0095,CON-0095,2026-05-14,GBP,111791.69,OPEN
PO-002674,SUP-0075,CON-0075,2026-07-05,GBP,71852.95,OPEN
PO-002675,SUP-0114,CON-0114,2026-06-12,EUR,73363.65,OPEN
PO-002676,SUP-0024,CON-0128,2026-06-26,GBP,75826.04,OPEN
PO-002677,SUP-0009,CON-0009,2026-01-14,EUR,97923.7,OPEN
PO-002678,SUP-0117,CON-0117,2026-05-16,INR,76567.41,OPEN
PO-002679,SUP-0078,CON-0078,2026-08-20,EUR,95313.3,OPEN
PO-002680,SUP-0013,CON-0013,2026-04-19,INR,86039.84,OPEN
PO-002681,SUP-0111,CON-0111,2026-03-29,GBP,65056.35,OPEN
PO-002682,SUP-0011,CON-0123,2026-06-30,USD,147551.9,OPEN
PO-002683,SUP-0005,CON-0005,2026-07-13,USD,63264.36,OPEN
PO-002684,SUP-0091,CON-0091,2026-04-15,USD,83821.1,OPEN
PO-002685,SUP-0029,CON-0029,2026-05-04,USD,68206.56,OPEN
PO-002686,SUP-0070,CON-0070,2026-02-18,INR,113908.2,OPEN
PO-002687,SUP-0001,CON-0001,2026-03-31,EUR,124974.34,OPEN
PO-002688,SUP-0076,CON-0076,2026-01-01,USD,33807.62,OPEN
PO-002689,SUP-0081,CON-0081,2026-04-22,INR,91836.41,OPEN
PO-002690,SUP-0087,CON-0087,2026-07-23,INR,55387.73,OPEN
PO-002691,SUP-0039,CON-0039,2026-02-24,GBP,95372.96,OPEN
PO-002692,SUP-0008,CON-0008,2026-03-22,EUR,72087.32,OPEN
PO-002693,SUP-0119,CON-0119,2026-07-31,INR,17907.23,OPEN
PO-002694,SUP-0011,CON-0123,2026-02-24,USD,34906.4,OPEN
PO-002695,SUP-0105,CON-0105,2026-06-05,GBP,105812.25,OPEN
PO-002696,SUP-0057,CON-0139,2026-03-27,GBP,16242.06,OPEN
PO-002697,SUP-0111,CON-0111,2026-02-10,GBP,98415.73,OPEN
PO-002698,SUP-0088,CON-0088,2026-01-22,EUR,118766.49,OPEN
PO-002699,SUP-0032,CON-0032,2026-04-08,USD,96274.93,OPEN
PO-002700,SUP-0062,CON-0062,2026-05-05,GBP,91127.79,OPEN
PO-002701,SUP-0061,CON-0061,2026-03-26,EUR,117029.86,OPEN
PO-002702,SUP-0119,CON-0119,2026-04-07,INR,126148.03,OPEN
PO-002703,SUP-0039,CON-0039,2026-05-19,GBP,104058.87,OPEN
PO-002704,SUP-0102,CON-0102,2026-03-08,GBP,70236.49,OPEN
PO-002705,SUP-0036,CON-0036,2026-04-27,INR,47982.06,OPEN
PO-002706,SUP-0113,CON-0113,2026-02-28,INR,47464.85,OPEN
PO-002707,SUP-0059,CON-0059,2026-08-17,GBP,108077.1,OPEN
PO-002708,SUP-0028,CON-0028,2026-03-24,INR,59356.61,OPEN
PO-002709,SUP-0098,CON-0098,2026-02-23,USD,118772.51,OPEN
PO-002710,SUP-0004,CON-0140,2026-04-14,EUR,59777.79,OPEN
PO-002711,SUP-0116,CON-0116,2026-08-06,EUR,11900.39,OPEN
PO-002712,SUP-0110,CON-0110,2026-03-24,USD,4369.55,OPEN
PO-002713,SUP-0042,CON-0134,2026-06-27,GBP,120327.78,OPEN
PO-002714,SUP-0071,CON-0071,2026-03-07,INR,119580.38,OPEN
PO-002715,SUP-0114,CON-0114,2026-06-21,EUR,27499.46,OPEN
PO-002716,SUP-0095,CON-0124,2026-04-27,INR,101474.92,OPEN
PO-002717,SUP-0113,CON-0113,2026-07-31,INR,27435.09,OPEN
PO-002718,SUP-0102,CON-0102,2026-08-05,GBP,11411.1,OPEN
PO-002719,SUP-0003,CON-0003,2026-06-28,EUR,131602.14,OPEN
PO-002720,SUP-0080,CON-0080,2026-07-17,INR,88984.5,OPEN
PO-002721,SUP-0008,CON-0008,2026-07-19,EUR,136696.67,OPEN
PO-002722,SUP-0064,CON-0064,2026-01-04,EUR,132137.12,OPEN
PO-002723,SUP-0021,CON-0021,2026-02-06,GBP,4253.67,OPEN
PO-002724,SUP-0078,CON-0078,2026-02-23,EUR,11210.2,OPEN
PO-002725,SUP-0068,CON-0068,2026-07-21,INR,132162.95,OPEN
PO-002726,SUP-0110,CON-0110,2026-04-14,USD,113502.89,OPEN
PO-002727,SUP-0007,CON-0007,2026-06-20,GBP,20257.56,OPEN
PO-002728,SUP-0033,CON-0033,2026-05-07,USD,28926.43,OPEN
PO-002729,SUP-0088,CON-0088,2026-03-02,EUR,95499.91,OPEN
PO-002730,SUP-0008,CON-0008,2026-07-13,EUR,59935.79,OPEN
PO-002731,SUP-0082,CON-0082,2026-04-17,GBP,99511.94,OPEN
PO-002732,SUP-0002,CON-0002,2026-01-20,USD,110608.33,OPEN
PO-002733,SUP-0104,CON-0104,2026-08-13,GBP,56943.74,OPEN
PO-002734,SUP-0018,CON-0018,2026-02-03,USD,127769.76,OPEN
PO-002735,SUP-0070,CON-0070,2026-01-11,INR,9464.47,OPEN
PO-002736,SUP-0093,CON-0093,2026-07-05,GBP,16157.51,OPEN
PO-002737,SUP-0112,CON-0112,2026-06-12,EUR,88566.01,OPEN
PO-002738,SUP-0025,CON-0147,2026-08-13,EUR,32199.01,OPEN
PO-002739,SUP-0034,CON-0034,2026-03-30,GBP,30746.93,OPEN
PO-002740,SUP-0065,CON-0065,2026-01-23,GBP,71467.66,OPEN
PO-002741,SUP-0008,CON-0008,2026-03-23,EUR,102372.05,OPEN
PO-002742,SUP-0020,CON-0020,2026-05-04,EUR,30695.49,OPEN
PO-002743,SUP-0069,CON-0069,2026-05-15,EUR,96894.38,OPEN
PO-002744,SUP-0119,CON-0119,2026-05-18,INR,87649.76,OPEN
PO-002745,SUP-0087,CON-0087,2026-07-23,INR,97090.82,OPEN
PO-002746,SUP-0054,CON-0054,2026-06-29,INR,14174.0,OPEN
PO-002747,SUP-0095,CON-0095,2026-03-24,GBP,108086.11,OPEN
PO-002748,SUP-0068,CON-0068,2026-06-27,INR,149439.11,OPEN
PO-002749,SUP-0053,CON-0053,2026-05-08,EUR,45562.48,OPEN
PO-002750,SUP-0054,CON-0054,2026-05-24,INR,106578.77,OPEN
PO-002751,SUP-0017,CON-0017,2026-04-11,INR,147429.11,OPEN
PO-002752,SUP-0052,CON-0052,2026-08-29,EUR,114499.91,OPEN
PO-002753,SUP-0081,CON-0137,2026-03-25,USD,39452.31,OPEN
PO-002754,SUP-0046,CON-0046,2026-03-08,USD,102601.07,OPEN
PO-002755,SUP-0026,CON-0026,2026-06-05,GBP,43279.52,OPEN
PO-002756,SUP-0113,CON-0113,2026-07-26,INR,37623.61,OPEN
PO-002757,SUP-0081,CON-0081,2026-08-01,INR,86757.73,OPEN
PO-002758,SUP-0118,CON-0118,2026-04-09,USD,97252.62,OPEN
PO-002759,SUP-0002,CON-0002,2026-06-18,USD,29248.72,OPEN
PO-002760,SUP-0005,CON-0005,2026-06-27,USD,84974.24,OPEN
PO-002761,SUP-0071,CON-0071,2026-04-04,INR,87152.35,OPEN
PO-002762,SUP-0001,CON-0001,2026-03-27,EUR,139197.46,OPEN
PO-002763,SUP-0002,CON-0002,2026-01-19,USD,9681.41,OPEN
PO-002764,SUP-0059,CON-0059,2026-06-08,GBP,99641.42,OPEN
PO-002765,SUP-0026,CON-0026,2026-06-15,GBP,98423.8,OPEN
PO-002766,SUP-0084,CON-0084,2026-03-09,EUR,60300.35,OPEN
PO-002767,SUP-0042,CON-0134,2026-04-04,GBP,31589.47,OPEN
PO-002768,SUP-0088,CON-0088,2026-03-12,EUR,49580.65,OPEN
PO-002769,SUP-0066,CON-0066,2026-03-28,GBP,117588.71,OPEN
PO-002770,SUP-0082,CON-0082,2026-04-02,GBP,68796.27,OPEN
PO-002771,SUP-0058,CON-0058,2026-06-25,GBP,22455.48,OPEN
PO-002772,SUP-0015,CON-0015,2026-07-19,EUR,32054.05,OPEN
PO-002773,SUP-0089,CON-0121,2026-07-19,GBP,64032.98,OPEN
PO-002774,SUP-0005,CON-0005,2026-03-05,USD,40421.68,OPEN
PO-002775,SUP-0059,CON-0059,2026-02-24,GBP,147621.05,OPEN
PO-002776,SUP-0066,CON-0066,2026-05-23,GBP,48904.13,OPEN
PO-002777,SUP-0007,CON-0007,2026-03-29,GBP,53176.42,OPEN
PO-002778,SUP-0037,CON-0037,2026-06-26,EUR,105022.88,OPEN
PO-002779,SUP-0006,CON-0006,2026-06-04,GBP,136472.18,OPEN
PO-002780,SUP-0026,CON-0026,2026-08-08,GBP,131265.51,OPEN
PO-002781,SUP-0011,CON-0011,2026-08-09,GBP,16637.71,OPEN
PO-002782,SUP-0033,CON-0033,2026-06-12,USD,46212.1,OPEN
PO-002783,SUP-0011,CON-0123,2026-06-12,USD,48051.04,OPEN
PO-002784,SUP-0069,CON-0069,2026-04-19,EUR,86197.23,OPEN
PO-002785,SUP-0030,CON-0030,2026-05-07,GBP,78005.15,OPEN
PO-002786,SUP-0042,CON-0042,2026-02-21,USD,26877.94,OPEN
PO-002787,SUP-0010,CON-0010,2026-07-16,INR,57789.85,OPEN
PO-002788,SUP-0017,CON-0017,2026-01-12,INR,144362.51,OPEN
PO-002789,SUP-0082,CON-0082,2026-06-01,GBP,120801.52,OPEN
PO-002790,SUP-0093,CON-0093,2026-03-10,GBP,101862.43,OPEN
PO-002791,SUP-0050,CON-0050,2026-06-12,USD,132601.74,OPEN
PO-002792,SUP-0103,CON-0103,2026-01-12,GBP,114694.58,OPEN
PO-002793,SUP-0084,CON-0084,2026-05-02,EUR,54886.69,OPEN
PO-002794,SUP-0029,CON-0029,2026-04-04,USD,142528.38,OPEN
PO-002795,SUP-0079,CON-0079,2026-03-18,INR,79716.3,OPEN
PO-002796,SUP-0106,CON-0106,2026-08-21,USD,78931.52,OPEN
PO-002797,SUP-0004,CON-0004,2026-04-27,GBP,121192.08,OPEN
PO-002798,SUP-0022,CON-0022,2026-02-16,GBP,6798.56,OPEN
PO-002799,SUP-0074,CON-0074,2026-08-11,EUR,6058.19,OPEN
PO-002800,SUP-0053,CON-0053,2026-03-11,EUR,795.84,OPEN
PO-002801,SUP-0100,CON-0100,2026-01-04,EUR,4570.79,OPEN
PO-002802,SUP-0108,CON-0108,2026-05-26,USD,14834.47,OPEN
PO-002803,SUP-0103,CON-0103,2026-03-15,GBP,8872.68,OPEN
PO-002804,SUP-0017,CON-0017,2026-02-18,INR,136529.62,OPEN
PO-002805,SUP-0070,CON-0070,2026-06-26,INR,45458.37,OPEN
PO-002806,SUP-0110,CON-0110,2026-02-20,USD,78545.55,OPEN
PO-002807,SUP-0019,CON-0019,2026-06-24,EUR,4597.27,OPEN
PO-002808,SUP-0022,CON-0022,2026-03-28,GBP,138704.08,OPEN
PO-002809,SUP-0116,CON-0116,2026-01-09,EUR,42291.52,OPEN
PO-002810,SUP-0027,CON-0027,2026-05-11,EUR,96767.92,OPEN
PO-002811,SUP-0075,CON-0075,2026-03-29,GBP,84428.23,OPEN
PO-002812,SUP-0072,CON-0072,2026-06-04,EUR,122101.44,OPEN
PO-002813,SUP-0082,CON-0082,2026-05-27,GBP,20888.6,OPEN
PO-002814,SUP-0085,CON-0132,2026-04-25,GBP,63421.69,OPEN
PO-002815,SUP-0073,CON-0073,2026-03-19,GBP,72838.98,OPEN
PO-002816,SUP-0035,CON-0035,2026-02-05,GBP,146758.45,OPEN
PO-002817,SUP-0043,CON-0131,2026-08-04,GBP,140414.05,OPEN
PO-002818,SUP-0096,CON-0096,2026-02-11,EUR,148713.83,OPEN
PO-002819,SUP-0059,CON-0059,2026-07-08,GBP,6449.08,OPEN
PO-002820,SUP-0099,CON-0099,2026-04-06,USD,59063.46,OPEN
PO-002821,SUP-0075,CON-0075,2026-07-31,GBP,8669.41,OPEN
PO-002822,SUP-0010,CON-0010,2026-04-28,INR,6495.08,OPEN
PO-002823,SUP-0066,CON-0066,2026-05-21,GBP,47816.36,OPEN
PO-002824,SUP-0120,CON-0144,2026-05-02,INR,8236.69,OPEN
PO-002825,SUP-0014,CON-0014,2026-02-01,INR,18063.53,OPEN
PO-002826,SUP-0051,CON-0051,2026-06-15,GBP,128622.6,OPEN
PO-002827,SUP-0045,CON-0045,2026-02-01,EUR,127479.08,OPEN
PO-002828,SUP-0093,CON-0093,2026-07-09,GBP,91651.6,OPEN
PO-002829,SUP-0099,CON-0099,2026-07-17,USD,9308.78,OPEN
PO-002830,SUP-0085,CON-0135,2026-08-05,GBP,118971.86,OPEN
PO-002831,SUP-0069,CON-0069,2026-06-10,EUR,89485.01,OPEN
PO-002832,SUP-0067,CON-0067,2026-06-19,USD,58119.36,OPEN
PO-002833,SUP-0033,CON-0033,2026-05-09,USD,91647.09,OPEN
PO-002834,SUP-0011,CON-0123,2026-06-14,USD,25014.35,OPEN
PO-002835,SUP-0080,CON-0080,2026-07-10,INR,85413.94,OPEN
PO-002836,SUP-0046,CON-0046,2026-05-15,USD,97015.93,OPEN
PO-002837,SUP-0119,CON-0119,2026-03-21,INR,120097.77,OPEN
PO-002838,SUP-0051,CON-0051,2026-04-06,GBP,2421.3,OPEN
PO-002839,SUP-0098,CON-0098,2026-07-09,USD,134789.2,OPEN
PO-002840,SUP-0057,CON-0139,2026-05-25,GBP,125111.8,OPEN
PO-002841,SUP-0003,CON-0003,2026-03-13,EUR,28647.13,OPEN
PO-002842,SUP-0117,CON-0117,2026-05-30,INR,9303.74,OPEN
PO-002843,SUP-0001,CON-0001,2026-02-13,EUR,8979.81,OPEN
PO-002844,SUP-0015,CON-0015,2026-03-05,EUR,95284.89,OPEN
PO-002845,SUP-0063,CON-0063,2026-01-30,INR,133050.38,OPEN
PO-002846,SUP-0040,CON-0141,2026-08-18,USD,90083.91,OPEN
PO-002847,SUP-0060,CON-0060,2026-02-03,GBP,65013.35,OPEN
PO-002848,SUP-0116,CON-0116,2026-07-01,EUR,79794.99,OPEN
PO-002849,SUP-0072,CON-0072,2026-04-16,EUR,13096.66,OPEN
PO-002850,SUP-0100,CON-0100,2026-06-04,EUR,46241.06,OPEN
PO-002851,SUP-0022,CON-0022,2026-05-18,GBP,140556.63,OPEN
PO-002852,SUP-0063,CON-0063,2026-07-08,INR,1177.13,OPEN
PO-002853,SUP-0065,CON-0122,2026-05-09,GBP,101812.2,OPEN
PO-002854,SUP-0090,CON-0090,2026-06-10,USD,99024.95,OPEN
PO-002855,SUP-0038,CON-0038,2026-01-12,INR,21048.17,OPEN
PO-002856,SUP-0006,CON-0006,2026-06-30,GBP,79265.27,OPEN
PO-002857,SUP-0066,CON-0066,2026-02-21,GBP,116921.57,OPEN
PO-002858,SUP-0106,CON-0106,2026-06-16,USD,106792.78,OPEN
PO-002859,SUP-0028,CON-0028,2026-01-18,INR,40733.96,OPEN
PO-002860,SUP-0044,CON-0044,2026-04-24,USD,79360.42,OPEN
PO-002861,SUP-0040,CON-0040,2026-08-18,USD,108991.87,OPEN
PO-002862,SUP-0032,CON-0146,2026-05-03,EUR,72041.87,OPEN
PO-002863,SUP-0083,CON-0083,2026-04-18,INR,122858.27,OPEN
PO-002864,SUP-0075,CON-0075,2026-06-04,GBP,67616.68,OPEN
PO-002865,SUP-0111,CON-0111,2026-04-02,GBP,75896.92,OPEN
PO-002866,SUP-0022,CON-0022,2026-01-16,GBP,41247.66,OPEN
PO-002867,SUP-0040,CON-0141,2026-08-12,USD,127163.93,OPEN
PO-002868,SUP-0090,CON-0090,2026-05-12,USD,79011.1,OPEN
PO-002869,SUP-0044,CON-0044,2026-02-01,USD,125915.02,OPEN
PO-002870,SUP-0026,CON-0026,2026-03-16,GBP,3497.85,OPEN
PO-002871,SUP-0111,CON-0111,2026-04-19,GBP,25857.6,OPEN
PO-002872,SUP-0014,CON-0014,2026-08-04,INR,66746.8,OPEN
PO-002873,SUP-0038,CON-0038,2026-02-27,INR,116708.55,OPEN
PO-002874,SUP-0106,CON-0106,2026-01-22,USD,66970.04,OPEN
PO-002875,SUP-0045,CON-0045,2026-01-03,EUR,128359.83,OPEN
PO-002876,SUP-0058,CON-0058,2026-07-16,GBP,128445.56,OPEN
PO-002877,SUP-0048,CON-0048,2026-02-17,USD,6646.35,OPEN
PO-002878,SUP-0056,CON-0056,2026-03-02,GBP,63193.83,OPEN
PO-002879,SUP-0036,CON-0036,2026-08-11,INR,148841.36,OPEN
PO-002880,SUP-0083,CON-0083,2026-01-13,INR,64914.56,OPEN
PO-002881,SUP-0066,CON-0066,2026-07-05,GBP,89010.79,OPEN
PO-002882,SUP-0055,CON-0055,2026-04-22,USD,84042.26,OPEN
PO-002883,SUP-0001,CON-0001,2026-05-07,EUR,39667.5,OPEN
PO-002884,SUP-0043,CON-0131,2026-06-11,GBP,111001.71,OPEN
PO-002885,SUP-0077,CON-0077,2026-08-04,EUR,148683.18,OPEN
PO-002886,SUP-0083,CON-0083,2026-03-23,INR,143162.37,OPEN
PO-002887,SUP-0101,CON-0101,2026-01-07,EUR,135205.8,OPEN
PO-002888,SUP-0115,CON-0115,2026-07-09,EUR,62744.8,OPEN
PO-002889,SUP-0005,CON-0005,2026-04-06,USD,29868.88,OPEN
PO-002890,SUP-0096,CON-0096,2026-08-26,EUR,46585.52,OPEN
PO-002891,SUP-0021,CON-0021,2026-01-09,GBP,126587.26,OPEN
PO-002892,SUP-0057,CON-0057,2026-06-09,INR,130172.87,OPEN
PO-002893,SUP-0019,CON-0019,2026-01-09,EUR,149494.37,OPEN
PO-002894,SUP-0028,CON-0028,2026-05-01,INR,31319.46,OPEN
PO-002895,SUP-0089,CON-0089,2026-04-27,INR,38175.34,OPEN
PO-002896,SUP-0045,CON-0045,2026-08-25,EUR,41433.13,OPEN
PO-002897,SUP-0010,CON-0010,2026-08-13,INR,5505.49,OPEN
PO-002898,SUP-0042,CON-0042,2026-06-29,USD,86041.67,OPEN
PO-002899,SUP-0085,CON-0085,2026-02-01,EUR,50332.37,OPEN
PO-002900,SUP-0114,CON-0114,2026-05-12,EUR,145443.53,OPEN
PO-002901,SUP-0001,CON-0001,2026-01-17,EUR,25122.2,OPEN
PO-002902,SUP-0084,CON-0084,2026-08-20,EUR,37237.72,OPEN
PO-002903,SUP-0103,CON-0103,2026-07-11,GBP,73256.6,OPEN
PO-002904,SUP-0051,CON-0051,2026-03-26,GBP,142917.4,OPEN
PO-002905,SUP-0075,CON-0075,2026-08-23,GBP,143642.79,OPEN
PO-002906,SUP-0017,CON-0017,2026-02-06,INR,40041.09,OPEN
PO-002907,SUP-0041,CON-0041,2026-06-17,USD,97354.99,OPEN
PO-002908,SUP-0098,CON-0098,2026-02-05,USD,108389.16,OPEN
PO-002909,SUP-0029,CON-0029,2026-01-04,USD,17777.4,OPEN
PO-002910,SUP-0011,CON-0123,2026-03-05,USD,70013.38,OPEN
PO-002911,SUP-0115,CON-0115,2026-05-02,EUR,4018.81,OPEN
PO-002912,SUP-0045,CON-0045,2026-08-07,EUR,67451.17,OPEN
PO-002913,SUP-0117,CON-0117,2026-06-07,INR,129605.28,OPEN
PO-002914,SUP-0120,CON-0149,2026-07-05,INR,33898.26,OPEN
PO-002915,SUP-0095,CON-0124,2026-03-20,INR,101892.18,OPEN
PO-002916,SUP-0042,CON-0134,2026-08-28,GBP,138390.87,OPEN
PO-002917,SUP-0052,CON-0052,2026-07-05,EUR,126158.71,OPEN
PO-002918,SUP-0081,CON-0081,2026-01-18,INR,133401.28,OPEN
PO-002919,SUP-0057,CON-0057,2026-04-14,INR,58764.7,OPEN
PO-002920,SUP-0038,CON-0038,2026-04-29,INR,43589.5,OPEN
PO-002921,SUP-0036,CON-0148,2026-03-29,GBP,99450.44,OPEN
PO-002922,SUP-0107,CON-0107,2026-06-11,EUR,96165.0,OPEN
PO-002923,SUP-0023,CON-0023,2026-05-31,EUR,26723.76,OPEN
PO-002924,SUP-0082,CON-0082,2026-04-21,GBP,48447.2,OPEN
PO-002925,SUP-0054,CON-0145,2026-08-20,GBP,85840.01,OPEN
PO-002926,SUP-0074,CON-0074,2026-02-11,EUR,146149.27,OPEN
PO-002927,SUP-0017,CON-0017,2026-04-12,INR,37881.73,OPEN
PO-002928,SUP-0005,CON-0005,2026-05-06,USD,60884.74,OPEN
PO-002929,SUP-0076,CON-0076,2026-08-16,USD,86698.63,OPEN
PO-002930,SUP-0011,CON-0011,2026-08-27,GBP,68586.83,OPEN
PO-002931,SUP-0022,CON-0022,2026-01-09,GBP,12765.2,OPEN
PO-002932,SUP-0119,CON-0119,2026-02-07,INR,31950.91,OPEN
PO-002933,SUP-0005,CON-0005,2026-08-05,USD,16891.85,OPEN
PO-002934,SUP-0079,CON-0079,2026-03-21,INR,71300.35,OPEN
PO-002935,SUP-0034,CON-0034,2026-01-22,GBP,88256.61,OPEN
PO-002936,SUP-0031,CON-0031,2026-07-29,GBP,28433.21,OPEN
PO-002937,SUP-0063,CON-0063,2026-07-14,INR,17746.09,OPEN
PO-002938,SUP-0113,CON-0113,2026-08-25,INR,52548.58,OPEN
PO-002939,SUP-0012,CON-0142,2026-04-14,USD,56467.83,OPEN
PO-002940,SUP-0075,CON-0075,2026-03-02,GBP,149563.54,OPEN
PO-002941,SUP-0028,CON-0028,2026-08-06,INR,95508.69,OPEN
PO-002942,SUP-0076,CON-0076,2026-04-17,USD,50717.28,OPEN
PO-002943,SUP-0002,CON-0002,2026-06-27,USD,61670.25,OPEN
PO-002944,SUP-0058,CON-0058,2026-05-08,GBP,124261.06,OPEN
PO-002945,SUP-0021,CON-0021,2026-07-30,GBP,62779.87,OPEN
PO-002946,SUP-0023,CON-0023,2026-07-20,EUR,148824.15,OPEN
PO-002947,SUP-0004,CON-0004,2026-06-03,GBP,80371.84,OPEN
PO-002948,SUP-0034,CON-0034,2026-04-10,GBP,73534.63,OPEN
PO-002949,SUP-0011,CON-0123,2026-03-28,USD,122314.55,OPEN
PO-002950,SUP-0052,CON-0052,2026-07-10,EUR,46071.46,OPEN
PO-002951,SUP-0117,CON-0117,2026-06-18,INR,1070.91,OPEN
PO-002952,SUP-0111,CON-0111,2026-07-18,GBP,61913.08,OPEN
PO-002953,SUP-0018,CON-0018,2026-04-07,USD,41573.45,OPEN
PO-002954,SUP-0020,CON-0020,2026-02-20,EUR,18386.31,OPEN
PO-002955,SUP-0027,CON-0027,2026-04-27,EUR,49336.13,OPEN
PO-002956,SUP-0031,CON-0031,2026-05-02,GBP,15617.67,OPEN
PO-002957,SUP-0087,CON-0087,2026-08-17,INR,149999.17,OPEN
PO-002958,SUP-0116,CON-0116,2026-03-24,EUR,45752.67,OPEN
PO-002959,SUP-0087,CON-0087,2026-05-27,INR,143145.87,OPEN
PO-002960,SUP-0078,CON-0078,2026-01-28,EUR,138082.01,OPEN
PO-002961,SUP-0060,CON-0060,2026-08-06,GBP,58211.45,OPEN
PO-002962,SUP-0029,CON-0029,2026-06-24,USD,3465.87,OPEN
PO-002963,SUP-0080,CON-0080,2026-02-05,INR,148097.8,OPEN
PO-002964,SUP-0002,CON-0002,2026-06-05,USD,123189.68,OPEN
PO-002965,SUP-0007,CON-0007,2026-06-04,GBP,131020.39,OPEN
PO-002966,SUP-0087,CON-0087,2026-02-25,INR,76663.19,OPEN
PO-002967,SUP-0115,CON-0115,2026-02-21,EUR,140054.77,OPEN
PO-002968,SUP-0066,CON-0066,2026-05-12,GBP,139710.29,OPEN
PO-002969,SUP-0064,CON-0064,2026-01-20,EUR,69488.1,OPEN
PO-002970,SUP-0053,CON-0053,2026-07-20,EUR,120416.6,OPEN
PO-002971,SUP-0039,CON-0039,2026-01-22,GBP,47178.66,OPEN
PO-002972,SUP-0034,CON-0034,2026-03-21,GBP,3877.22,OPEN
PO-002973,SUP-0120,CON-0120,2026-01-13,USD,144726.52,OPEN
PO-002974,SUP-0035,CON-0035,2026-07-02,GBP,111194.28,OPEN
PO-002975,SUP-0007,CON-0007,2026-07-30,GBP,47997.58,OPEN
PO-002976,SUP-0006,CON-0006,2026-07-20,GBP,110544.7,OPEN
PO-002977,SUP-0090,CON-0090,2026-03-22,USD,56823.15,OPEN
PO-002978,SUP-0072,CON-0072,2026-07-22,EUR,8433.63,OPEN
PO-002979,SUP-0032,CON-0146,2026-08-26,EUR,139931.97,OPEN
PO-002980,SUP-0073,CON-0073,2026-02-26,GBP,10520.78,OPEN
PO-002981,SUP-0113,CON-0113,2026-03-03,INR,117459.42,OPEN
PO-002982,SUP-0090,CON-0090,2026-02-11,USD,46271.65,OPEN
PO-002983,SUP-0034,CON-0034,2026-01-03,GBP,91277.1,OPEN
PO-002984,SUP-0082,CON-0082,2026-01-07,GBP,57750.38,OPEN
PO-002985,SUP-0086,CON-0086,2026-08-08,GBP,27111.76,OPEN
PO-002986,SUP-0071,CON-0071,2026-05-06,INR,89397.75,OPEN
PO-002987,SUP-0096,CON-0096,2026-05-27,EUR,11628.78,OPEN
PO-002988,SUP-0008,CON-0008,2026-08-21,EUR,112981.45,OPEN
PO-002989,SUP-0008,CON-0008,2026-05-07,EUR,114513.61,OPEN
PO-002990,SUP-0107,CON-0107,2026-01-31,EUR,135962.14,OPEN
PO-002991,SUP-0051,CON-0051,2026-01-17,GBP,87218.01,OPEN
PO-002992,SUP-0097,CON-0097,2026-07-14,GBP,83568.35,OPEN
PO-002993,SUP-0063,CON-0063,2026-03-24,INR,18082.92,OPEN
PO-002994,SUP-0112,CON-0112,2026-04-16,EUR,75710.39,OPEN
PO-002995,SUP-0089,CON-0121,2026-02-26,GBP,76329.1,OPEN
PO-002996,SUP-0015,CON-0015,2026-07-16,EUR,116423.93,OPEN
PO-002997,SUP-0113,CON-0113,2026-08-18,INR,74145.1,OPEN
PO-002998,SUP-0077,CON-0077,2026-07-06,EUR,147732.97,OPEN
PO-002999,SUP-0029,CON-0029,2026-08-25,USD,114389.88,OPEN
PO-003000,SUP-0064,CON-0064,2026-07-13,EUR,86487.26,OPEN
PO-003001,SUP-0031,CON-0031,2026-04-19,GBP,127666.28,OPEN
PO-003002,SUP-0078,CON-0078,2026-06-12,EUR,127515.23,OPEN
PO-003003,SUP-0092,CON-0092,2026-02-11,INR,2995.99,OPEN
PO-003004,SUP-0005,CON-0005,2026-03-21,USD,18354.9,OPEN
PO-003005,SUP-0098,CON-0098,2026-01-01,USD,147354.56,OPEN
PO-003006,SUP-0076,CON-0076,2026-05-18,USD,145425.48,OPEN
PO-003007,SUP-0083,CON-0083,2026-05-08,INR,63995.25,OPEN
PO-003008,SUP-0004,CON-0140,2026-04-04,EUR,148907.73,OPEN
PO-003009,SUP-0077,CON-0077,2026-08-14,EUR,29603.56,OPEN
PO-003010,SUP-0030,CON-0030,2026-06-06,GBP,49207.11,OPEN
PO-003011,SUP-0113,CON-0113,2026-02-07,INR,73705.98,OPEN
PO-003012,SUP-0037,CON-0150,2026-06-18,INR,122211.03,OPEN
PO-003013,SUP-0080,CON-0080,2026-01-04,INR,105643.77,OPEN
PO-003014,SUP-0087,CON-0087,2026-02-23,INR,38987.98,OPEN
PO-003015,SUP-0091,CON-0091,2026-05-08,USD,33873.05,OPEN
PO-003016,SUP-0037,CON-0150,2026-02-14,INR,12659.31,OPEN
PO-003017,SUP-0107,CON-0107,2026-01-30,EUR,113575.21,OPEN
PO-003018,SUP-0011,CON-0123,2026-05-11,USD,141104.51,OPEN
PO-003019,SUP-0087,CON-0087,2026-04-25,INR,125576.69,OPEN
